2017-03-24 13:58:35.452 I 3012 SampleAnalyzer-0: constructed
2017-03-24 13:58:36.021 I 8068 SampleAnalyzer-0: block transfers changed
2017-03-24 13:58:38.808 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.808 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.808 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.808 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.816 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:38.817 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.817 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.818 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.818 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.818 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.818 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.818 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.827 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:38.828 I 4516 SampleAnalyzer-0: released 273 samples
2017-03-24 13:58:38.828 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.828 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.828 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.828 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.828 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.828 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.838 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.839 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.839 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.839 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.839 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.839 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.839 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.850 I 4516 SampleAnalyzer-0: acquired 312 samples
2017-03-24 13:58:38.853 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:38.853 I 4516 SampleAnalyzer-0: released 319 samples
2017-03-24 13:58:38.853 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.853 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.853 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.853 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.853 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.853 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.853 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.853 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.862 I 4516 SampleAnalyzer-0: acquired 349 samples
2017-03-24 13:58:38.866 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:38.866 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.866 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.866 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.866 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.866 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.866 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.873 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.874 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.874 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.874 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.874 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.874 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.874 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.874 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.884 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:38.885 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.885 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.885 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.885 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.885 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.885 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.885 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.895 I 4516 SampleAnalyzer-0: acquired 348 samples
2017-03-24 13:58:38.898 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:38.898 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.898 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.898 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.898 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.898 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.898 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.906 I 4516 SampleAnalyzer-0: acquired 293 samples
2017-03-24 13:58:38.909 I 4516 SampleAnalyzer-0: released 296 samples
2017-03-24 13:58:38.909 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.909 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.909 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.909 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.909 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.909 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.918 I 4516 SampleAnalyzer-0: acquired 348 samples
2017-03-24 13:58:38.922 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.922 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:38.922 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.922 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.922 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.922 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.922 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.922 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.922 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.922 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.929 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.930 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.930 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.930 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.930 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.930 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.941 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:38.942 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.942 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.942 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.942 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.942 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.942 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.942 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.953 I 4516 SampleAnalyzer-0: acquired 299 samples
2017-03-24 13:58:38.954 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.954 I 4516 SampleAnalyzer-0: released 296 samples
2017-03-24 13:58:38.954 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.954 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.954 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.954 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.954 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.954 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.964 I 4516 SampleAnalyzer-0: acquired 343 samples
2017-03-24 13:58:38.967 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.968 I 4516 SampleAnalyzer-0: released 351 samples
2017-03-24 13:58:38.968 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.968 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.968 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.968 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.968 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.968 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.968 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.968 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.976 I 4516 SampleAnalyzer-0: acquired 349 samples
2017-03-24 13:58:38.980 I 4516 SampleAnalyzer-0: released 345 samples
2017-03-24 13:58:38.980 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.980 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.980 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.980 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.980 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.980 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.987 I 4516 SampleAnalyzer-0: acquired 208 samples
2017-03-24 13:58:38.987 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.988 I 4516 SampleAnalyzer-0: released 208 samples
2017-03-24 13:58:38.988 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.988 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.988 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.988 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.997 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:39.000 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:39.000 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.000 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.000 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.000 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.000 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.000 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.008 I 4516 SampleAnalyzer-0: acquired 378 samples
2017-03-24 13:58:39.012 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.013 I 4516 SampleAnalyzer-0: released 383 samples
2017-03-24 13:58:39.013 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.013 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.013 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.013 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.013 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.013 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.013 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.013 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.020 I 4516 SampleAnalyzer-0: acquired 208 samples
2017-03-24 13:58:39.020 I 4516 SampleAnalyzer-0: released 209 samples
2017-03-24 13:58:39.020 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.020 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.020 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.020 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.032 I 4516 SampleAnalyzer-0: acquired 418 samples
2017-03-24 13:58:39.038 I 4516 SampleAnalyzer-0: released 416 samples
2017-03-24 13:58:39.038 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.038 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.038 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.038 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.038 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.038 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.038 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.038 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.046 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:39.046 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:39.046 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:39.046 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.046 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.046 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.046 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.046 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.046 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.055 I 4516 SampleAnalyzer-0: acquired 293 samples
2017-03-24 13:58:39.058 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.058 I 4516 SampleAnalyzer-0: released 289 samples
2017-03-24 13:58:39.058 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.058 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.058 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.058 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.058 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.058 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.067 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.068 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.068 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:39.068 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.068 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.068 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.068 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.068 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.068 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.079 I 4516 SampleAnalyzer-0: acquired 345 samples
2017-03-24 13:58:39.083 I 4516 SampleAnalyzer-0: released 352 samples
2017-03-24 13:58:39.083 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.083 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.083 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.083 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.083 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.083 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.090 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:39.091 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.091 I 4516 SampleAnalyzer-0: released 272 samples
2017-03-24 13:58:39.091 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.091 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.091 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.091 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.091 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.091 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.101 I 4516 SampleAnalyzer-0: acquired 366 samples
2017-03-24 13:58:39.105 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.106 I 4516 SampleAnalyzer-0: released 369 samples
2017-03-24 13:58:39.106 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.106 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.106 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.106 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.106 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.106 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.113 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.115 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.115 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:39.115 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.115 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.115 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.115 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.115 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.115 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.123 I 4516 SampleAnalyzer-0: acquired 276 samples
2017-03-24 13:58:39.124 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:39.124 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.124 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.124 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.124 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.124 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.124 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.134 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:39.135 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:39.135 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.135 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.135 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.135 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.135 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.135 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.145 I 4516 SampleAnalyzer-0: acquired 349 samples
2017-03-24 13:58:39.148 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.149 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:39.149 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.149 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.149 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.149 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.149 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.149 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.155 I 4516 SampleAnalyzer-0: acquired 238 samples
2017-03-24 13:58:39.156 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.156 I 4516 SampleAnalyzer-0: released 241 samples
2017-03-24 13:58:39.156 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.156 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.156 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.156 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.156 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.156 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.166 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.167 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:39.167 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.167 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.167 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.167 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.177 I 4516 SampleAnalyzer-0: acquired 279 samples
2017-03-24 13:58:39.178 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:39.178 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.178 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.178 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.178 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.178 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.178 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.189 I 4516 SampleAnalyzer-0: acquired 346 samples
2017-03-24 13:58:39.192 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:39.193 I 4516 SampleAnalyzer-0: released 345 samples
2017-03-24 13:58:39.193 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.193 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.193 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.193 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.193 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.193 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.193 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.193 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.201 I 4516 SampleAnalyzer-0: acquired 295 samples
2017-03-24 13:58:39.202 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:39.202 I 4516 SampleAnalyzer-0: released 296 samples
2017-03-24 13:58:39.202 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.202 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.202 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.202 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.202 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.202 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.212 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.213 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.213 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:39.213 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.213 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.213 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.213 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.223 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:39.224 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:39.224 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.224 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.224 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.224 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.224 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.224 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.233 I 4516 SampleAnalyzer-0: acquired 346 samples
2017-03-24 13:58:39.237 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:39.237 I 4516 SampleAnalyzer-0: released 345 samples
2017-03-24 13:58:39.237 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.237 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.237 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.237 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.237 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.237 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.237 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.237 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.245 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:39.246 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:39.246 I 4516 SampleAnalyzer-0: released 279 samples
